grid,county,state,place,gradient
27455.0,Clayton,IA,"Clayton County, IA",4312.0
27456.0,Clayton,IA,"Clayton County, IA",4340.0
27135.0,Plymouth,IA,"Plymouth County, IA",3886.0
27136.0,Plymouth,IA,"Plymouth County, IA",3915.0
27137.0,Plymouth,IA,"Plymouth County, IA",3944.0
27138.0,Cherokee,IA,"Cherokee County, IA",3973.0
27139.0,Buena Vista,IA,"Buena Vista County, IA",4002.0
27140.0,Buena Vista,IA,"Buena Vista County, IA",4031.0
27141.0,Pocahontas,IA,"Pocahontas County, IA",4060.0
27142.0,Pocahontas,IA,"Pocahontas County, IA",4089.0
27143.0,Webster,IA,"Webster County, IA",4118.0
27144.0,Webster,IA,"Webster County, IA",4147.0
27145.0,Wright,IA,"Wright County, IA",4176.0
27146.0,Wright,IA,"Wright County, IA",4205.0
27147.0,Franklin,IA,"Franklin County, IA",4234.0
27148.0,Franklin,IA,"Franklin County, IA",4263.0
27149.0,Butler,IA,"Butler County, IA",4292.0
27150.0,Butler,IA,"Butler County, IA",4321.0
27151.0,Black Hawk,IA,"Black Hawk County, IA",4350.0
27152.0,Black Hawk,IA,"Black Hawk County, IA",4379.0
27153.0,Buchanan,IA,"Buchanan County, IA",4408.0
27154.0,Buchanan,IA,"Buchanan County, IA",4437.0
27155.0,Delaware,IA,"Delaware County, IA",4466.0
27156.0,Dubuque,IA,"Dubuque County, IA",4495.0
27157.0,Dubuque,IA,"Dubuque County, IA",4524.0
26835.0,Woodbury,IA,"Woodbury County, IA",4020.0
26836.0,Woodbury,IA,"Woodbury County, IA",4050.0
26837.0,Woodbury,IA,"Woodbury County, IA",4080.0
26838.0,Ida,IA,"Ida County, IA",4110.0
26839.0,Ida,IA,"Ida County, IA",4140.0
26840.0,Sac,IA,"Sac County, IA",4170.0
26841.0,Sac,IA,"Sac County, IA",4200.0
26842.0,Calhoun,IA,"Calhoun County, IA",4230.0
26843.0,Webster,IA,"Webster County, IA",4260.0
26844.0,Webster,IA,"Webster County, IA",4290.0
26845.0,Hamilton,IA,"Hamilton County, IA",4320.0
26846.0,Hamilton,IA,"Hamilton County, IA",4350.0
26847.0,Hardin,IA,"Hardin County, IA",4380.0
26848.0,Hardin,IA,"Hardin County, IA",4410.0
26849.0,Grundy,IA,"Grundy County, IA",4440.0
26850.0,Grundy,IA,"Grundy County, IA",4470.0
26851.0,Black Hawk,IA,"Black Hawk County, IA",4500.0
26852.0,Black Hawk,IA,"Black Hawk County, IA",4530.0
26853.0,Buchanan,IA,"Buchanan County, IA",4560.0
26854.0,Buchanan,IA,"Buchanan County, IA",4590.0
26855.0,Delaware,IA,"Delaware County, IA",4620.0
26856.0,Dubuque,IA,"Dubuque County, IA",4650.0
26857.0,Dubuque,IA,"Dubuque County, IA",4680.0
26858.0,Jackson,IA,"Jackson County, IA",4710.0
26536.0,Monona,IA,"Monona County, IA",4185.0
26537.0,Monona,IA,"Monona County, IA",4216.0
26538.0,Crawford,IA,"Crawford County, IA",4247.0
26539.0,Crawford,IA,"Crawford County, IA",4278.0
26540.0,Crawford,IA,"Crawford County, IA",4309.0
26541.0,Carroll,IA,"Carroll County, IA",4340.0
26542.0,Greene,IA,"Greene County, IA",4371.0
26543.0,Greene,IA,"Greene County, IA",4402.0
26544.0,Boone,IA,"Boone County, IA",4433.0
26545.0,Boone,IA,"Boone County, IA",4464.0
26546.0,Story,IA,"Story County, IA",4495.0
26547.0,Story,IA,"Story County, IA",4526.0
26548.0,Marshall,IA,"Marshall County, IA",4557.0
26549.0,Marshall,IA,"Marshall County, IA",4588.0
26550.0,Tama,IA,"Tama County, IA",4619.0
26551.0,Tama,IA,"Tama County, IA",4650.0
26552.0,Benton,IA,"Benton County, IA",4681.0
26553.0,Benton,IA,"Benton County, IA",4712.0
26554.0,Linn,IA,"Linn County, IA",4743.0
26555.0,Linn,IA,"Linn County, IA",4774.0
26556.0,Jones,IA,"Jones County, IA",4805.0
26557.0,Jackson,IA,"Jackson County, IA",4836.0
26558.0,Jackson,IA,"Jackson County, IA",4867.0
26559.0,Jackson,IA,"Jackson County, IA",4898.0
26236.0,Monona,IA,"Monona County, IA",4320.0
26237.0,Monona,IA,"Monona County, IA",4352.0
26238.0,Crawford,IA,"Crawford County, IA",4384.0
26239.0,Crawford,IA,"Crawford County, IA",4416.0
26240.0,Crawford,IA,"Crawford County, IA",4448.0
26241.0,Carroll,IA,"Carroll County, IA",4480.0
26242.0,Greene,IA,"Greene County, IA",4512.0
26243.0,Greene,IA,"Greene County, IA",4544.0
26244.0,Boone,IA,"Boone County, IA",4576.0
26245.0,Boone,IA,"Boone County, IA",4608.0
26246.0,Story,IA,"Story County, IA",4640.0
26247.0,Story,IA,"Story County, IA",4672.0
26248.0,Marshall,IA,"Marshall County, IA",4704.0
26249.0,Marshall,IA,"Marshall County, IA",4736.0
26250.0,Tama,IA,"Tama County, IA",4768.0
26251.0,Tama,IA,"Tama County, IA",4800.0
26252.0,Benton,IA,"Benton County, IA",4832.0
26253.0,Benton,IA,"Benton County, IA",4864.0
26254.0,Linn,IA,"Linn County, IA",4896.0
26255.0,Linn,IA,"Linn County, IA",4928.0
26256.0,Cedar,IA,"Cedar County, IA",4960.0
26257.0,Clinton,IA,"Clinton County, IA",4992.0
26258.0,Clinton,IA,"Clinton County, IA",5024.0
26259.0,Clinton,IA,"Clinton County, IA",5056.0
25937.0,Harrison,IA,"Harrison County, IA",4488.0
25938.0,Harrison,IA,"Harrison County, IA",4521.0
25939.0,Shelby,IA,"Shelby County, IA",4554.0
25940.0,Shelby,IA,"Shelby County, IA",4587.0
25941.0,Audubon,IA,"Audubon County, IA",4620.0
25942.0,Guthrie,IA,"Guthrie County, IA",4653.0
25943.0,Guthrie,IA,"Guthrie County, IA",4686.0
25944.0,Dallas,IA,"Dallas County, IA",4719.0
25945.0,Dallas,IA,"Dallas County, IA",4752.0
25946.0,Polk,IA,"Polk County, IA",4785.0
25947.0,Polk,IA,"Polk County, IA",4818.0
25948.0,Jasper,IA,"Jasper County, IA",4851.0
25949.0,Jasper,IA,"Jasper County, IA",4884.0
25950.0,Poweshiek,IA,"Poweshiek County, IA",4917.0
25951.0,Poweshiek,IA,"Poweshiek County, IA",4950.0
25952.0,Iowa,IA,"Iowa County, IA",4983.0
25953.0,Iowa,IA,"Iowa County, IA",5016.0
25954.0,Johnson,IA,"Johnson County, IA",5049.0
25955.0,Johnson,IA,"Johnson County, IA",5082.0
25956.0,Cedar,IA,"Cedar County, IA",5115.0
25957.0,Scott,IA,"Scott County, IA",5148.0
25958.0,Scott,IA,"Scott County, IA",5181.0
25959.0,Scott,IA,"Scott County, IA",5214.0
25637.0,Pottawattamie,IA,"Pottawattamie County, IA",4624.0
25638.0,Pottawattamie,IA,"Pottawattamie County, IA",4658.0
25639.0,Pottawattamie,IA,"Pottawattamie County, IA",4692.0
25640.0,Cass,IA,"Cass County, IA",4726.0
25641.0,Cass,IA,"Cass County, IA",4760.0
25642.0,Adair,IA,"Adair County, IA",4794.0
25643.0,Adair,IA,"Adair County, IA",4828.0
25644.0,Madison,IA,"Madison County, IA",4862.0
25645.0,Madison,IA,"Madison County, IA",4896.0
25646.0,Warren,IA,"Warren County, IA",4930.0
25647.0,Warren,IA,"Warren County, IA",4964.0
25648.0,Marion,IA,"Marion County, IA",4998.0
25649.0,Marion,IA,"Marion County, IA",5032.0
25650.0,Mahaska,IA,"Mahaska County, IA",5066.0
25651.0,Keokuk,IA,"Keokuk County, IA",5100.0
25652.0,Keokuk,IA,"Keokuk County, IA",5134.0
25653.0,Washington,IA,"Washington County, IA",5168.0
25654.0,Washington,IA,"Washington County, IA",5202.0
25655.0,Louisa,IA,"Louisa County, IA",5236.0
25656.0,Muscatine,IA,"Muscatine County, IA",5270.0
25338.0,Mills,IA,"Mills County, IA",4795.0
25339.0,Montgomery,IA,"Montgomery County, IA",4830.0
25340.0,Montgomery,IA,"Montgomery County, IA",4865.0
25341.0,Adams,IA,"Adams County, IA",4900.0
25342.0,Adams,IA,"Adams County, IA",4935.0
25343.0,Union,IA,"Union County, IA",4970.0
25344.0,Union,IA,"Union County, IA",5005.0
25345.0,Clarke,IA,"Clarke County, IA",5040.0
25346.0,Clarke,IA,"Clarke County, IA",5075.0
25347.0,Lucas,IA,"Lucas County, IA",5110.0
25348.0,Lucas,IA,"Lucas County, IA",5145.0
25349.0,Monroe,IA,"Monroe County, IA",5180.0
25350.0,Wapello,IA,"Wapello County, IA",5215.0
25351.0,Wapello,IA,"Wapello County, IA",5250.0
25352.0,Jefferson,IA,"Jefferson County, IA",5285.0
25353.0,Jefferson,IA,"Jefferson County, IA",5320.0
25354.0,Henry,IA,"Henry County, IA",5355.0
25355.0,Henry,IA,"Henry County, IA",5390.0
25356.0,Louisa,IA,"Louisa County, IA",5425.0
25038.0,Fremont,IA,"Fremont County, IA",4932.0
25039.0,Page,IA,"Page County, IA",4968.0
25040.0,Page,IA,"Page County, IA",5004.0
25041.0,Taylor,IA,"Taylor County, IA",5040.0
25042.0,Taylor,IA,"Taylor County, IA",5076.0
25043.0,Ringgold,IA,"Ringgold County, IA",5112.0
25044.0,Ringgold,IA,"Ringgold County, IA",5148.0
25045.0,Decatur,IA,"Decatur County, IA",5184.0
25046.0,Decatur,IA,"Decatur County, IA",5220.0
25047.0,Wayne,IA,"Wayne County, IA",5256.0
25048.0,Wayne,IA,"Wayne County, IA",5292.0
25049.0,Appanoose,IA,"Appanoose County, IA",5328.0
25050.0,Davis,IA,"Davis County, IA",5364.0
25051.0,Davis,IA,"Davis County, IA",5400.0
25052.0,Van Buren,IA,"Van Buren County, IA",5436.0
25053.0,Van Buren,IA,"Van Buren County, IA",5472.0
25054.0,Henry,IA,"Henry County, IA",5508.0
25055.0,Henry,IA,"Henry County, IA",5544.0
25056.0,Des Moines,IA,"Des Moines County, IA",5580.0
24738.0,Fremont,IA,"Fremont County, IA",5069.0
24739.0,Fremont,IA,"Fremont County, IA",5106.0
24740.0,Page,IA,"Page County, IA",5143.0
24741.0,Taylor,IA,"Taylor County, IA",5180.0
24742.0,Taylor,IA,"Taylor County, IA",5217.0
24743.0,Ringgold,IA,"Ringgold County, IA",5254.0
24744.0,Ringgold,IA,"Ringgold County, IA",5291.0
24745.0,Decatur,IA,"Decatur County, IA",5328.0
24746.0,Decatur,IA,"Decatur County, IA",5365.0
24747.0,Wayne,IA,"Wayne County, IA",5402.0
24748.0,Wayne,IA,"Wayne County, IA",5439.0
24749.0,Appanoose,IA,"Appanoose County, IA",5476.0
24750.0,Davis,IA,"Davis County, IA",5513.0
24751.0,Davis,IA,"Davis County, IA",5550.0
24752.0,Van Buren,IA,"Van Buren County, IA",5587.0
24753.0,Van Buren,IA,"Van Buren County, IA",5624.0
24754.0,Lee,IA,"Lee County, IA",5661.0
24755.0,Lee,IA,"Lee County, IA",5698.0
27405.0,Sioux,NE,"Sioux County, NE",2912.0
27406.0,Sioux,NE,"Sioux County, NE",2940.0
27407.0,Dawes,NE,"Dawes County, NE",2968.0
27408.0,Dawes,NE,"Dawes County, NE",2996.0
27409.0,Dawes,NE,"Dawes County, NE",3024.0
27410.0,Sheridan,NE,"Sheridan County, NE",3052.0
27411.0,Sheridan,NE,"Sheridan County, NE",3080.0
27412.0,Sheridan,NE,"Sheridan County, NE",3108.0
27413.0,Cherry,NE,"Cherry County, NE",3136.0
27414.0,Cherry,NE,"Cherry County, NE",3164.0
27415.0,Cherry,NE,"Cherry County, NE",3192.0
27416.0,Cherry,NE,"Cherry County, NE",3220.0
27417.0,Cherry,NE,"Cherry County, NE",3248.0
27418.0,Cherry,NE,"Cherry County, NE",3276.0
27419.0,Cherry,NE,"Cherry County, NE",3304.0
27420.0,Keya Paha,NE,"Keya Paha County, NE",3332.0
27421.0,Keya Paha,NE,"Keya Paha County, NE",3360.0
27422.0,Keya Paha,NE,"Keya Paha County, NE",3388.0
27423.0,Keya Paha,NE,"Keya Paha County, NE",3416.0
27424.0,Boyd,NE,"Boyd County, NE",3444.0
27425.0,Boyd,NE,"Boyd County, NE",3472.0
27426.0,Boyd,NE,"Boyd County, NE",3500.0
27427.0,Boyd,NE,"Boyd County, NE",3528.0
27105.0,Sioux,NE,"Sioux County, NE",3016.0
27106.0,Sioux,NE,"Sioux County, NE",3045.0
27107.0,Dawes,NE,"Dawes County, NE",3074.0
27108.0,Dawes,NE,"Dawes County, NE",3103.0
27109.0,Dawes,NE,"Dawes County, NE",3132.0
27110.0,Sheridan,NE,"Sheridan County, NE",3161.0
27111.0,Sheridan,NE,"Sheridan County, NE",3190.0
27112.0,Sheridan,NE,"Sheridan County, NE",3219.0
27113.0,Cherry,NE,"Cherry County, NE",3248.0
27114.0,Cherry,NE,"Cherry County, NE",3277.0
27115.0,Cherry,NE,"Cherry County, NE",3306.0
27116.0,Cherry,NE,"Cherry County, NE",3335.0
27117.0,Cherry,NE,"Cherry County, NE",3364.0
27118.0,Cherry,NE,"Cherry County, NE",3393.0
27119.0,Cherry,NE,"Cherry County, NE",3422.0
27120.0,Brown,NE,"Brown County, NE",3451.0
27121.0,Brown,NE,"Brown County, NE",3480.0
27122.0,Rock,NE,"Rock County, NE",3509.0
27123.0,Rock,NE,"Rock County, NE",3538.0
27124.0,Holt,NE,"Holt County, NE",3567.0
27125.0,Holt,NE,"Holt County, NE",3596.0
27126.0,Holt,NE,"Holt County, NE",3625.0
27127.0,Holt,NE,"Holt County, NE",3654.0
27128.0,Knox,NE,"Knox County, NE",3683.0
27129.0,Knox,NE,"Knox County, NE",3712.0
27130.0,Knox,NE,"Knox County, NE",3741.0
27131.0,Cedar,NE,"Cedar County, NE",3770.0
27132.0,Cedar,NE,"Cedar County, NE",3799.0
27133.0,Dixon,NE,"Dixon County, NE",3828.0
26805.0,Sioux,NE,"Sioux County, NE",3120.0
26806.0,Sioux,NE,"Sioux County, NE",3150.0
26807.0,Box Butte,NE,"Box Butte County, NE",3180.0
26808.0,Box Butte,NE,"Box Butte County, NE",3210.0
26809.0,Box Butte,NE,"Box Butte County, NE",3240.0
26810.0,Sheridan,NE,"Sheridan County, NE",3270.0
26811.0,Sheridan,NE,"Sheridan County, NE",3300.0
26812.0,Sheridan,NE,"Sheridan County, NE",3330.0
26813.0,Cherry,NE,"Cherry County, NE",3360.0
26814.0,Cherry,NE,"Cherry County, NE",3390.0
26815.0,Cherry,NE,"Cherry County, NE",3420.0
26816.0,Cherry,NE,"Cherry County, NE",3450.0
26817.0,Cherry,NE,"Cherry County, NE",3480.0
26818.0,Cherry,NE,"Cherry County, NE",3510.0
26819.0,Cherry,NE,"Cherry County, NE",3540.0
26820.0,Brown,NE,"Brown County, NE",3570.0
26821.0,Brown,NE,"Brown County, NE",3600.0
26822.0,Rock,NE,"Rock County, NE",3630.0
26823.0,Rock,NE,"Rock County, NE",3660.0
26824.0,Holt,NE,"Holt County, NE",3690.0
26825.0,Holt,NE,"Holt County, NE",3720.0
26826.0,Holt,NE,"Holt County, NE",3750.0
26827.0,Holt,NE,"Holt County, NE",3780.0
26828.0,Antelope,NE,"Antelope County, NE",3810.0
26829.0,Antelope,NE,"Antelope County, NE",3840.0
26830.0,Pierce,NE,"Pierce County, NE",3870.0
26831.0,Pierce,NE,"Pierce County, NE",3900.0
26832.0,Cedar,NE,"Cedar County, NE",3930.0
26833.0,Dixon,NE,"Dixon County, NE",3960.0
26834.0,Dakota,NE,"Dakota County, NE",3990.0
26505.0,Sioux,NE,"Sioux County, NE",3224.0
26506.0,Sioux,NE,"Sioux County, NE",3255.0
26507.0,Box Butte,NE,"Box Butte County, NE",3286.0
26508.0,Box Butte,NE,"Box Butte County, NE",3317.0
26509.0,Box Butte,NE,"Box Butte County, NE",3348.0
26510.0,Sheridan,NE,"Sheridan County, NE",3379.0
26511.0,Sheridan,NE,"Sheridan County, NE",3410.0
26512.0,Sheridan,NE,"Sheridan County, NE",3441.0
26513.0,Cherry,NE,"Cherry County, NE",3472.0
26514.0,Cherry,NE,"Cherry County, NE",3503.0
26515.0,Cherry,NE,"Cherry County, NE",3534.0
26516.0,Cherry,NE,"Cherry County, NE",3565.0
26517.0,Cherry,NE,"Cherry County, NE",3596.0
26518.0,Cherry,NE,"Cherry County, NE",3627.0
26519.0,Cherry,NE,"Cherry County, NE",3658.0
26520.0,Brown,NE,"Brown County, NE",3689.0
26521.0,Brown,NE,"Brown County, NE",3720.0
26522.0,Rock,NE,"Rock County, NE",3751.0
26523.0,Rock,NE,"Rock County, NE",3782.0
26524.0,Holt,NE,"Holt County, NE",3813.0
26525.0,Holt,NE,"Holt County, NE",3844.0
26526.0,Holt,NE,"Holt County, NE",3875.0
26527.0,Holt,NE,"Holt County, NE",3906.0
26528.0,Antelope,NE,"Antelope County, NE",3937.0
26529.0,Antelope,NE,"Antelope County, NE",3968.0
26530.0,Pierce,NE,"Pierce County, NE",3999.0
26531.0,Pierce,NE,"Pierce County, NE",4030.0
26532.0,Wayne,NE,"Wayne County, NE",4061.0
26533.0,Wayne,NE,"Wayne County, NE",4092.0
26534.0,Thurston,NE,"Thurston County, NE",4123.0
26535.0,Thurston,NE,"Thurston County, NE",4154.0
26205.0,Scotts Bluff,NE,"Scotts Bluff County, NE",3328.0
26206.0,Scotts Bluff,NE,"Scotts Bluff County, NE",3360.0
26207.0,Scotts Bluff,NE,"Scotts Bluff County, NE",3392.0
26208.0,Morrill,NE,"Morrill County, NE",3424.0
26209.0,Morrill,NE,"Morrill County, NE",3456.0
26210.0,Garden,NE,"Garden County, NE",3488.0
26211.0,Garden,NE,"Garden County, NE",3520.0
26212.0,Garden,NE,"Garden County, NE",3552.0
26213.0,Grant,NE,"Grant County, NE",3584.0
26214.0,Grant,NE,"Grant County, NE",3616.0
26215.0,Hooker,NE,"Hooker County, NE",3648.0
26216.0,Hooker,NE,"Hooker County, NE",3680.0
26217.0,Hooker,NE,"Hooker County, NE",3712.0
26218.0,Thomas,NE,"Thomas County, NE",3744.0
26219.0,Thomas,NE,"Thomas County, NE",3776.0
26220.0,Blaine,NE,"Blaine County, NE",3808.0
26221.0,Blaine,NE,"Blaine County, NE",3840.0
26222.0,Loup,NE,"Loup County, NE",3872.0
26223.0,Loup,NE,"Loup County, NE",3904.0
26224.0,Garfield,NE,"Garfield County, NE",3936.0
26225.0,Garfield,NE,"Garfield County, NE",3968.0
26226.0,Wheeler,NE,"Wheeler County, NE",4000.0
26227.0,Wheeler,NE,"Wheeler County, NE",4032.0
26228.0,Boone,NE,"Boone County, NE",4064.0
26229.0,Boone,NE,"Boone County, NE",4096.0
26230.0,Madison,NE,"Madison County, NE",4128.0
26231.0,Madison,NE,"Madison County, NE",4160.0
26232.0,Stanton,NE,"Stanton County, NE",4192.0
26233.0,Cuming,NE,"Cuming County, NE",4224.0
26234.0,Cuming,NE,"Cuming County, NE",4256.0
26235.0,Burt,NE,"Burt County, NE",4288.0
25905.0,Banner,NE,"Banner County, NE",3432.0
25906.0,Banner,NE,"Banner County, NE",3465.0
25907.0,Banner,NE,"Banner County, NE",3498.0
25908.0,Morrill,NE,"Morrill County, NE",3531.0
25909.0,Morrill,NE,"Morrill County, NE",3564.0
25910.0,Garden,NE,"Garden County, NE",3597.0
25911.0,Garden,NE,"Garden County, NE",3630.0
25912.0,Garden,NE,"Garden County, NE",3663.0
25913.0,Arthur,NE,"Arthur County, NE",3696.0
25914.0,Arthur,NE,"Arthur County, NE",3729.0
25915.0,McPherson,NE,"McPherson County, NE",3762.0
25916.0,McPherson,NE,"McPherson County, NE",3795.0
25917.0,McPherson,NE,"McPherson County, NE",3828.0
25918.0,Logan,NE,"Logan County, NE",3861.0
25919.0,Logan,NE,"Logan County, NE",3894.0
25920.0,Custer,NE,"Custer County, NE",3927.0
25921.0,Custer,NE,"Custer County, NE",3960.0
25922.0,Custer,NE,"Custer County, NE",3993.0
25923.0,Custer,NE,"Custer County, NE",4026.0
25924.0,Valley,NE,"Valley County, NE",4059.0
25925.0,Valley,NE,"Valley County, NE",4092.0
25926.0,Greeley,NE,"Greeley County, NE",4125.0
25927.0,Greeley,NE,"Greeley County, NE",4158.0
25928.0,Boone,NE,"Boone County, NE",4191.0
25929.0,Boone,NE,"Boone County, NE",4224.0
25930.0,Platte,NE,"Platte County, NE",4257.0
25931.0,Platte,NE,"Platte County, NE",4290.0
25932.0,Colfax,NE,"Colfax County, NE",4323.0
25933.0,Dodge,NE,"Dodge County, NE",4356.0
25934.0,Dodge,NE,"Dodge County, NE",4389.0
25935.0,Washington,NE,"Washington County, NE",4422.0
25936.0,Washington,NE,"Washington County, NE",4455.0
25605.0,Kimball,NE,"Kimball County, NE",3536.0
25606.0,Kimball,NE,"Kimball County, NE",3570.0
25607.0,Cheyenne,NE,"Cheyenne County, NE",3604.0
25608.0,Cheyenne,NE,"Cheyenne County, NE",3638.0
25609.0,Cheyenne,NE,"Cheyenne County, NE",3672.0
25610.0,Cheyenne,NE,"Cheyenne County, NE",3706.0
25611.0,Garden,NE,"Garden County, NE",3740.0
25612.0,Garden,NE,"Garden County, NE",3774.0
25613.0,Keith,NE,"Keith County, NE",3808.0
25614.0,Keith,NE,"Keith County, NE",3842.0
25615.0,Keith,NE,"Keith County, NE",3876.0
25616.0,Lincoln,NE,"Lincoln County, NE",3910.0
25617.0,Lincoln,NE,"Lincoln County, NE",3944.0
25618.0,Lincoln,NE,"Lincoln County, NE",3978.0
25619.0,Lincoln,NE,"Lincoln County, NE",4012.0
25620.0,Custer,NE,"Custer County, NE",4046.0
25621.0,Custer,NE,"Custer County, NE",4080.0
25622.0,Custer,NE,"Custer County, NE",4114.0
25623.0,Custer,NE,"Custer County, NE",4148.0
25624.0,Sherman,NE,"Sherman County, NE",4182.0
25625.0,Sherman,NE,"Sherman County, NE",4216.0
25626.0,Howard,NE,"Howard County, NE",4250.0
25627.0,Howard,NE,"Howard County, NE",4284.0
25628.0,Nance,NE,"Nance County, NE",4318.0
25629.0,Nance,NE,"Nance County, NE",4352.0
25630.0,Merrick,NE,"Merrick County, NE",4386.0
25631.0,Polk,NE,"Polk County, NE",4420.0
25632.0,Butler,NE,"Butler County, NE",4454.0
25633.0,Saunders,NE,"Saunders County, NE",4488.0
25634.0,Saunders,NE,"Saunders County, NE",4522.0
25635.0,Douglas,NE,"Douglas County, NE",4556.0
25636.0,Douglas,NE,"Douglas County, NE",4590.0
25305.0,Kimball,NE,"Kimball County, NE",3640.0
25306.0,Kimball,NE,"Kimball County, NE",3675.0
25307.0,Cheyenne,NE,"Cheyenne County, NE",3710.0
25308.0,Cheyenne,NE,"Cheyenne County, NE",3745.0
25309.0,Cheyenne,NE,"Cheyenne County, NE",3780.0
25310.0,Cheyenne,NE,"Cheyenne County, NE",3815.0
25311.0,Deuel,NE,"Deuel County, NE",3850.0
25312.0,Deuel,NE,"Deuel County, NE",3885.0
25313.0,Keith,NE,"Keith County, NE",3920.0
25314.0,Keith,NE,"Keith County, NE",3955.0
25315.0,Keith,NE,"Keith County, NE",3990.0
25316.0,Lincoln,NE,"Lincoln County, NE",4025.0
25317.0,Lincoln,NE,"Lincoln County, NE",4060.0
25318.0,Lincoln,NE,"Lincoln County, NE",4095.0
25319.0,Lincoln,NE,"Lincoln County, NE",4130.0
25320.0,Custer,NE,"Custer County, NE",4165.0
25321.0,Custer,NE,"Custer County, NE",4200.0
25322.0,Custer,NE,"Custer County, NE",4235.0
25323.0,Custer,NE,"Custer County, NE",4270.0
25324.0,Sherman,NE,"Sherman County, NE",4305.0
25325.0,Sherman,NE,"Sherman County, NE",4340.0
25326.0,Howard,NE,"Howard County, NE",4375.0
25327.0,Howard,NE,"Howard County, NE",4410.0
25328.0,Merrick,NE,"Merrick County, NE",4445.0
25329.0,Merrick,NE,"Merrick County, NE",4480.0
25330.0,Polk,NE,"Polk County, NE",4515.0
25331.0,Polk,NE,"Polk County, NE",4550.0
25332.0,Butler,NE,"Butler County, NE",4585.0
25333.0,Saunders,NE,"Saunders County, NE",4620.0
25334.0,Saunders,NE,"Saunders County, NE",4655.0
25335.0,Saunders,NE,"Saunders County, NE",4690.0
25336.0,Sarpy,NE,"Sarpy County, NE",4725.0
25337.0,Sarpy,NE,"Sarpy County, NE",4760.0
25013.0,Perkins,NE,"Perkins County, NE",4032.0
25014.0,Perkins,NE,"Perkins County, NE",4068.0
25015.0,Perkins,NE,"Perkins County, NE",4104.0
25016.0,Lincoln,NE,"Lincoln County, NE",4140.0
25017.0,Lincoln,NE,"Lincoln County, NE",4176.0
25018.0,Lincoln,NE,"Lincoln County, NE",4212.0
25019.0,Lincoln,NE,"Lincoln County, NE",4248.0
25020.0,Dawson,NE,"Dawson County, NE",4284.0
25021.0,Dawson,NE,"Dawson County, NE",4320.0
25022.0,Dawson,NE,"Dawson County, NE",4356.0
25023.0,Buffalo,NE,"Buffalo County, NE",4392.0
25024.0,Buffalo,NE,"Buffalo County, NE",4428.0
25025.0,Buffalo,NE,"Buffalo County, NE",4464.0
25026.0,Hall,NE,"Hall County, NE",4500.0
25027.0,Hall,NE,"Hall County, NE",4536.0
25028.0,Hamilton,NE,"Hamilton County, NE",4572.0
25029.0,Hamilton,NE,"Hamilton County, NE",4608.0
25030.0,York,NE,"York County, NE",4644.0
25031.0,York,NE,"York County, NE",4680.0
25032.0,Seward,NE,"Seward County, NE",4716.0
25033.0,Lancaster,NE,"Lancaster County, NE",4752.0
25034.0,Lancaster,NE,"Lancaster County, NE",4788.0
25035.0,Cass,NE,"Cass County, NE",4824.0
25036.0,Cass,NE,"Cass County, NE",4860.0
25037.0,Cass,NE,"Cass County, NE",4896.0
24713.0,Chase,NE,"Chase County, NE",4144.0
24714.0,Chase,NE,"Chase County, NE",4181.0
24715.0,Chase,NE,"Chase County, NE",4218.0
24716.0,Hayes,NE,"Hayes County, NE",4255.0
24717.0,Hayes,NE,"Hayes County, NE",4292.0
24718.0,Frontier,NE,"Frontier County, NE",4329.0
24719.0,Frontier,NE,"Frontier County, NE",4366.0
24720.0,Frontier,NE,"Frontier County, NE",4403.0
24721.0,Gosper,NE,"Gosper County, NE",4440.0
24722.0,Phelps,NE,"Phelps County, NE",4477.0
24723.0,Phelps,NE,"Phelps County, NE",4514.0
24724.0,Kearney,NE,"Kearney County, NE",4551.0
24725.0,Kearney,NE,"Kearney County, NE",4588.0
24726.0,Adams,NE,"Adams County, NE",4625.0
24727.0,Adams,NE,"Adams County, NE",4662.0
