grid,statefp,county,state
29931.0,50.0,Orleans,VT
29932.0,50.0,Orleans,VT
29933.0,50.0,Essex,VT
29934.0,50.0,Essex,VT
29627.0,50.0,Grand Isle,VT
29628.0,50.0,Chittenden,VT
29629.0,50.0,Lamoille,VT
29630.0,50.0,Lamoille,VT
29631.0,50.0,Orleans,VT
29632.0,50.0,Caledonia,VT
29633.0,50.0,Caledonia,VT
29634.0,50.0,Essex,VT
29328.0,50.0,Chittenden,VT
29329.0,50.0,Chittenden,VT
29330.0,50.0,Washington,VT
29331.0,50.0,Washington,VT
29332.0,50.0,Caledonia,VT
29333.0,50.0,Caledonia,VT
29027.0,50.0,Addison,VT
29028.0,50.0,Addison,VT
29029.0,50.0,Washington,VT
29030.0,50.0,Washington,VT
29031.0,50.0,Orange,VT
29032.0,50.0,Orange,VT
28728.0,50.0,Addison,VT
28729.0,50.0,Windsor,VT
28730.0,50.0,Windsor,VT
28731.0,50.0,Orange,VT
28427.0,50.0,Rutland,VT
28428.0,50.0,Rutland,VT
28429.0,50.0,Rutland,VT
28430.0,50.0,Windsor,VT
28431.0,50.0,Windsor,VT
28128.0,50.0,Rutland,VT
28129.0,50.0,Rutland,VT
28130.0,50.0,Windsor,VT
27828.0,50.0,Bennington,VT
27829.0,50.0,Bennington,VT
27830.0,50.0,Windham,VT
27528.0,50.0,Bennington,VT
27529.0,50.0,Windham,VT
27530.0,50.0,Windham,VT
28035.0,19.0,Lyon,IA
28036.0,19.0,Lyon,IA
28037.0,19.0,Lyon,IA
28038.0,19.0,Osceola,IA
28039.0,19.0,Dickinson,IA
28040.0,19.0,Dickinson,IA
28041.0,19.0,Emmet,IA
28042.0,19.0,Emmet,IA
28043.0,19.0,Kossuth,IA
28044.0,19.0,Kossuth,IA
28045.0,19.0,Winnebago,IA
28046.0,19.0,Winnebago,IA
28047.0,19.0,Worth,IA
28048.0,19.0,Worth,IA
28049.0,19.0,Mitchell,IA
28050.0,19.0,Mitchell,IA
28051.0,19.0,Howard,IA
28052.0,19.0,Howard,IA
28053.0,19.0,Winneshiek,IA
28054.0,19.0,Winneshiek,IA
28055.0,19.0,Allamakee,IA
27735.0,19.0,Sioux,IA
27736.0,19.0,Sioux,IA
27737.0,19.0,Sioux,IA
27738.0,19.0,O'Brien,IA
27739.0,19.0,Clay,IA
27740.0,19.0,Clay,IA
27741.0,19.0,Palo Alto,IA
27742.0,19.0,Palo Alto,IA
27743.0,19.0,Kossuth,IA
27744.0,19.0,Kossuth,IA
27745.0,19.0,Hancock,IA
27746.0,19.0,Hancock,IA
27747.0,19.0,Cerro Gordo,IA
27748.0,19.0,Cerro Gordo,IA
27749.0,19.0,Floyd,IA
27750.0,19.0,Floyd,IA
27751.0,19.0,Chickasaw,IA
27752.0,19.0,Chickasaw,IA
27753.0,19.0,Winneshiek,IA
27754.0,19.0,Winneshiek,IA
27755.0,19.0,Allamakee,IA
27435.0,19.0,Plymouth,IA
27436.0,19.0,Plymouth,IA
27437.0,19.0,Plymouth,IA
27438.0,19.0,Cherokee,IA
27439.0,19.0,Buena Vista,IA
27440.0,19.0,Buena Vista,IA
27441.0,19.0,Pocahontas,IA
27442.0,19.0,Pocahontas,IA
27443.0,19.0,Humboldt,IA
27444.0,19.0,Humboldt,IA
27445.0,19.0,Wright,IA
27446.0,19.0,Wright,IA
27447.0,19.0,Franklin,IA
27448.0,19.0,Franklin,IA
27449.0,19.0,Butler,IA
27450.0,19.0,Butler,IA
27451.0,19.0,Bremer,IA
27452.0,19.0,Bremer,IA
27453.0,19.0,Fayette,IA
27454.0,19.0,Fayette,IA
27455.0,19.0,Clayton,IA
27456.0,19.0,Clayton,IA
27135.0,19.0,Plymouth,IA
27136.0,19.0,Plymouth,IA
27137.0,19.0,Plymouth,IA
27138.0,19.0,Cherokee,IA
27139.0,19.0,Buena Vista,IA
27140.0,19.0,Buena Vista,IA
27141.0,19.0,Pocahontas,IA
27142.0,19.0,Pocahontas,IA
27143.0,19.0,Webster,IA
27144.0,19.0,Webster,IA
27145.0,19.0,Wright,IA
27146.0,19.0,Wright,IA
27147.0,19.0,Franklin,IA
27148.0,19.0,Franklin,IA
27149.0,19.0,Butler,IA
27150.0,19.0,Butler,IA
27151.0,19.0,Black Hawk,IA
27152.0,19.0,Black Hawk,IA
27153.0,19.0,Buchanan,IA
27154.0,19.0,Buchanan,IA
27155.0,19.0,Delaware,IA
27156.0,19.0,Dubuque,IA
27157.0,19.0,Dubuque,IA
26835.0,19.0,Woodbury,IA
26836.0,19.0,Woodbury,IA
26837.0,19.0,Woodbury,IA
26838.0,19.0,Ida,IA
26839.0,19.0,Ida,IA
26840.0,19.0,Sac,IA
26841.0,19.0,Sac,IA
26842.0,19.0,Calhoun,IA
26843.0,19.0,Webster,IA
26844.0,19.0,Webster,IA
26845.0,19.0,Hamilton,IA
26846.0,19.0,Hamilton,IA
26847.0,19.0,Hardin,IA
26848.0,19.0,Hardin,IA
26849.0,19.0,Grundy,IA
26850.0,19.0,Grundy,IA
26851.0,19.0,Black Hawk,IA
26852.0,19.0,Black Hawk,IA
26853.0,19.0,Buchanan,IA
26854.0,19.0,Buchanan,IA
26855.0,19.0,Delaware,IA
26856.0,19.0,Dubuque,IA
26857.0,19.0,Dubuque,IA
26858.0,19.0,Jackson,IA
26536.0,19.0,Monona,IA
26537.0,19.0,Monona,IA
26538.0,19.0,Crawford,IA
26539.0,19.0,Crawford,IA
26540.0,19.0,Crawford,IA
26541.0,19.0,Carroll,IA
26542.0,19.0,Greene,IA
26543.0,19.0,Greene,IA
26544.0,19.0,Boone,IA
26545.0,19.0,Boone,IA
26546.0,19.0,Story,IA
26547.0,19.0,Story,IA
26548.0,19.0,Marshall,IA
26549.0,19.0,Marshall,IA
26550.0,19.0,Tama,IA
26551.0,19.0,Tama,IA
26552.0,19.0,Benton,IA
26553.0,19.0,Benton,IA
26554.0,19.0,Linn,IA
26555.0,19.0,Linn,IA
26556.0,19.0,Jones,IA
26557.0,19.0,Jackson,IA
26558.0,19.0,Jackson,IA
26559.0,19.0,Jackson,IA
26236.0,19.0,Monona,IA
26237.0,19.0,Monona,IA
26238.0,19.0,Crawford,IA
26239.0,19.0,Crawford,IA
26240.0,19.0,Crawford,IA
26241.0,19.0,Carroll,IA
26242.0,19.0,Greene,IA
26243.0,19.0,Greene,IA
26244.0,19.0,Boone,IA
26245.0,19.0,Boone,IA
26246.0,19.0,Story,IA
26247.0,19.0,Story,IA
26248.0,19.0,Marshall,IA
26249.0,19.0,Marshall,IA
26250.0,19.0,Tama,IA
26251.0,19.0,Tama,IA
26252.0,19.0,Benton,IA
26253.0,19.0,Benton,IA
26254.0,19.0,Linn,IA
26255.0,19.0,Linn,IA
26256.0,19.0,Cedar,IA
26257.0,19.0,Clinton,IA
26258.0,19.0,Clinton,IA
26259.0,19.0,Clinton,IA
25937.0,19.0,Harrison,IA
25938.0,19.0,Harrison,IA
25939.0,19.0,Shelby,IA
25940.0,19.0,Shelby,IA
25941.0,19.0,Audubon,IA
25942.0,19.0,Guthrie,IA
25943.0,19.0,Guthrie,IA
25944.0,19.0,Dallas,IA
25945.0,19.0,Dallas,IA
25946.0,19.0,Polk,IA
25947.0,19.0,Polk,IA
25948.0,19.0,Jasper,IA
25949.0,19.0,Jasper,IA
25950.0,19.0,Poweshiek,IA
25951.0,19.0,Poweshiek,IA
25952.0,19.0,Iowa,IA
25953.0,19.0,Iowa,IA
25954.0,19.0,Johnson,IA
25955.0,19.0,Johnson,IA
25956.0,19.0,Cedar,IA
25957.0,19.0,Scott,IA
25958.0,19.0,Scott,IA
25959.0,19.0,Scott,IA
25637.0,19.0,Pottawattamie,IA
25638.0,19.0,Pottawattamie,IA
25639.0,19.0,Pottawattamie,IA
25640.0,19.0,Cass,IA
25641.0,19.0,Cass,IA
25642.0,19.0,Adair,IA
25643.0,19.0,Adair,IA
25644.0,19.0,Madison,IA
25645.0,19.0,Madison,IA
25646.0,19.0,Warren,IA
25647.0,19.0,Warren,IA
25648.0,19.0,Marion,IA
25649.0,19.0,Marion,IA
25650.0,19.0,Mahaska,IA
25651.0,19.0,Keokuk,IA
25652.0,19.0,Keokuk,IA
25653.0,19.0,Washington,IA
25654.0,19.0,Washington,IA
25655.0,19.0,Louisa,IA
25656.0,19.0,Muscatine,IA
25338.0,19.0,Mills,IA
25339.0,19.0,Montgomery,IA
25340.0,19.0,Montgomery,IA
25341.0,19.0,Adams,IA
25342.0,19.0,Adams,IA
25343.0,19.0,Union,IA
25344.0,19.0,Union,IA
25345.0,19.0,Clarke,IA
25346.0,19.0,Clarke,IA
25347.0,19.0,Lucas,IA
25348.0,19.0,Lucas,IA
25349.0,19.0,Monroe,IA
25350.0,19.0,Wapello,IA
25351.0,19.0,Wapello,IA
25352.0,19.0,Jefferson,IA
25353.0,19.0,Jefferson,IA
25354.0,19.0,Henry,IA
25355.0,19.0,Henry,IA
25356.0,19.0,Louisa,IA
25038.0,19.0,Fremont,IA
25039.0,19.0,Page,IA
25040.0,19.0,Page,IA
25041.0,19.0,Taylor,IA
25042.0,19.0,Taylor,IA
25043.0,19.0,Ringgold,IA
25044.0,19.0,Ringgold,IA
25045.0,19.0,Decatur,IA
25046.0,19.0,Decatur,IA
25047.0,19.0,Wayne,IA
25048.0,19.0,Wayne,IA
25049.0,19.0,Appanoose,IA
25050.0,19.0,Davis,IA
25051.0,19.0,Davis,IA
25052.0,19.0,Van Buren,IA
25053.0,19.0,Van Buren,IA
25054.0,19.0,Henry,IA
25055.0,19.0,Henry,IA
25056.0,19.0,Des Moines,IA
24738.0,19.0,Fremont,IA
24739.0,19.0,Fremont,IA
24740.0,19.0,Page,IA
24741.0,19.0,Taylor,IA
24742.0,19.0,Taylor,IA
24743.0,19.0,Ringgold,IA
24744.0,19.0,Ringgold,IA
24745.0,19.0,Decatur,IA
24746.0,19.0,Decatur,IA
24747.0,19.0,Wayne,IA
24748.0,19.0,Wayne,IA
24749.0,19.0,Appanoose,IA
24750.0,19.0,Davis,IA
24751.0,19.0,Davis,IA
24752.0,19.0,Van Buren,IA
24753.0,19.0,Van Buren,IA
24754.0,19.0,Lee,IA
24755.0,19.0,Lee,IA
27405.0,31.0,Sioux,NE
27406.0,31.0,Sioux,NE
27407.0,31.0,Dawes,NE
27408.0,31.0,Dawes,NE
27409.0,31.0,Dawes,NE
27410.0,31.0,Sheridan,NE
27411.0,31.0,Sheridan,NE
27412.0,31.0,Sheridan,NE
27413.0,31.0,Cherry,NE
27414.0,31.0,Cherry,NE
27415.0,31.0,Cherry,NE
27416.0,31.0,Cherry,NE
27417.0,31.0,Cherry,NE
27418.0,31.0,Cherry,NE
27419.0,31.0,Cherry,NE
27420.0,31.0,Keya Paha,NE
27421.0,31.0,Keya Paha,NE
27422.0,31.0,Keya Paha,NE
27423.0,31.0,Keya Paha,NE
27424.0,31.0,Boyd,NE
27425.0,31.0,Boyd,NE
27426.0,31.0,Boyd,NE
27427.0,31.0,Boyd,NE
27105.0,31.0,Sioux,NE
27106.0,31.0,Sioux,NE
27107.0,31.0,Dawes,NE
27108.0,31.0,Dawes,NE
27109.0,31.0,Dawes,NE
27110.0,31.0,Sheridan,NE
27111.0,31.0,Sheridan,NE
27112.0,31.0,Sheridan,NE
27113.0,31.0,Cherry,NE
27114.0,31.0,Cherry,NE
27115.0,31.0,Cherry,NE
27116.0,31.0,Cherry,NE
27117.0,31.0,Cherry,NE
27118.0,31.0,Cherry,NE
27119.0,31.0,Cherry,NE
27120.0,31.0,Brown,NE
27121.0,31.0,Brown,NE
27122.0,31.0,Rock,NE
27123.0,31.0,Rock,NE
27124.0,31.0,Holt,NE
27125.0,31.0,Holt,NE
27126.0,31.0,Holt,NE
27127.0,31.0,Holt,NE
27128.0,31.0,Knox,NE
27129.0,31.0,Knox,NE
27130.0,31.0,Knox,NE
27131.0,31.0,Cedar,NE
27132.0,31.0,Cedar,NE
27133.0,31.0,Dixon,NE
26805.0,31.0,Sioux,NE
26806.0,31.0,Sioux,NE
26807.0,31.0,Box Butte,NE
26808.0,31.0,Box Butte,NE
26809.0,31.0,Box Butte,NE
26810.0,31.0,Sheridan,NE
26811.0,31.0,Sheridan,NE
26812.0,31.0,Sheridan,NE
26813.0,31.0,Cherry,NE
26814.0,31.0,Cherry,NE
26815.0,31.0,Cherry,NE
26816.0,31.0,Cherry,NE
26817.0,31.0,Cherry,NE
26818.0,31.0,Cherry,NE
26819.0,31.0,Cherry,NE
26820.0,31.0,Brown,NE
26821.0,31.0,Brown,NE
26822.0,31.0,Rock,NE
26823.0,31.0,Rock,NE
26824.0,31.0,Holt,NE
26825.0,31.0,Holt,NE
26826.0,31.0,Holt,NE
26827.0,31.0,Holt,NE
26828.0,31.0,Antelope,NE
26829.0,31.0,Antelope,NE
26830.0,31.0,Pierce,NE
26831.0,31.0,Pierce,NE
26832.0,31.0,Cedar,NE
26833.0,31.0,Dixon,NE
26834.0,31.0,Dakota,NE
26505.0,31.0,Sioux,NE
26506.0,31.0,Sioux,NE
26507.0,31.0,Box Butte,NE
26508.0,31.0,Box Butte,NE
26509.0,31.0,Box Butte,NE
26510.0,31.0,Sheridan,NE
26511.0,31.0,Sheridan,NE
26512.0,31.0,Sheridan,NE
26513.0,31.0,Cherry,NE
26514.0,31.0,Cherry,NE
26515.0,31.0,Cherry,NE
26516.0,31.0,Cherry,NE
26517.0,31.0,Cherry,NE
26518.0,31.0,Cherry,NE
26519.0,31.0,Cherry,NE
26520.0,31.0,Brown,NE
26521.0,31.0,Brown,NE
26522.0,31.0,Rock,NE
26523.0,31.0,Rock,NE
26524.0,31.0,Holt,NE
26525.0,31.0,Holt,NE
26526.0,31.0,Holt,NE
26527.0,31.0,Holt,NE
26528.0,31.0,Antelope,NE
26529.0,31.0,Antelope,NE
26530.0,31.0,Pierce,NE
26531.0,31.0,Pierce,NE
26532.0,31.0,Wayne,NE
26533.0,31.0,Wayne,NE
26534.0,31.0,Thurston,NE
26535.0,31.0,Thurston,NE
26205.0,31.0,Scotts Bluff,NE
26206.0,31.0,Scotts Bluff,NE
26207.0,31.0,Scotts Bluff,NE
26208.0,31.0,Morrill,NE
26209.0,31.0,Morrill,NE
26210.0,31.0,Garden,NE
26211.0,31.0,Garden,NE
26212.0,31.0,Garden,NE
26213.0,31.0,Grant,NE
26214.0,31.0,Grant,NE
26215.0,31.0,Hooker,NE
26216.0,31.0,Hooker,NE
26217.0,31.0,Hooker,NE
26218.0,31.0,Thomas,NE
26219.0,31.0,Thomas,NE
26220.0,31.0,Blaine,NE
26221.0,31.0,Blaine,NE
26222.0,31.0,Loup,NE
26223.0,31.0,Loup,NE
26224.0,31.0,Garfield,NE
26225.0,31.0,Garfield,NE
26226.0,31.0,Wheeler,NE
26227.0,31.0,Wheeler,NE
26228.0,31.0,Boone,NE
26229.0,31.0,Boone,NE
26230.0,31.0,Madison,NE
26231.0,31.0,Madison,NE
26232.0,31.0,Stanton,NE
26233.0,31.0,Cuming,NE
26234.0,31.0,Cuming,NE
26235.0,31.0,Burt,NE
25905.0,31.0,Banner,NE
25906.0,31.0,Banner,NE
25907.0,31.0,Banner,NE
25908.0,31.0,Morrill,NE
25909.0,31.0,Morrill,NE
25910.0,31.0,Garden,NE
25911.0,31.0,Garden,NE
25912.0,31.0,Garden,NE
25913.0,31.0,Arthur,NE
25914.0,31.0,Arthur,NE
25915.0,31.0,McPherson,NE
25916.0,31.0,McPherson,NE
25917.0,31.0,McPherson,NE
25918.0,31.0,Logan,NE
25919.0,31.0,Logan,NE
25920.0,31.0,Custer,NE
25921.0,31.0,Custer,NE
25922.0,31.0,Custer,NE
25923.0,31.0,Custer,NE
25924.0,31.0,Valley,NE
25925.0,31.0,Valley,NE
25926.0,31.0,Greeley,NE
25927.0,31.0,Greeley,NE
25928.0,31.0,Boone,NE
25929.0,31.0,Boone,NE
25930.0,31.0,Platte,NE
25931.0,31.0,Platte,NE
25932.0,31.0,Colfax,NE
25933.0,31.0,Dodge,NE
25934.0,31.0,Dodge,NE
25935.0,31.0,Washington,NE
25936.0,31.0,Washington,NE
25605.0,31.0,Kimball,NE
25606.0,31.0,Kimball,NE
25607.0,31.0,Cheyenne,NE
25608.0,31.0,Cheyenne,NE
25609.0,31.0,Cheyenne,NE
25610.0,31.0,Cheyenne,NE
25611.0,31.0,Garden,NE
25612.0,31.0,Garden,NE
25613.0,31.0,Keith,NE
25614.0,31.0,Keith,NE
25615.0,31.0,Keith,NE
25616.0,31.0,Lincoln,NE
25617.0,31.0,Lincoln,NE
25618.0,31.0,Lincoln,NE
25619.0,31.0,Lincoln,NE
25620.0,31.0,Custer,NE
25621.0,31.0,Custer,NE
25622.0,31.0,Custer,NE
25623.0,31.0,Custer,NE
25624.0,31.0,Sherman,NE
25625.0,31.0,Sherman,NE
25626.0,31.0,Howard,NE
25627.0,31.0,Howard,NE
25628.0,31.0,Nance,NE
25629.0,31.0,Nance,NE
25630.0,31.0,Merrick,NE
25631.0,31.0,Polk,NE
25632.0,31.0,Butler,NE
25633.0,31.0,Saunders,NE
25634.0,31.0,Saunders,NE
25635.0,31.0,Douglas,NE
25636.0,31.0,Douglas,NE
25305.0,31.0,Kimball,NE
25306.0,31.0,Kimball,NE
25307.0,31.0,Cheyenne,NE
25308.0,31.0,Cheyenne,NE
25309.0,31.0,Cheyenne,NE
25310.0,31.0,Cheyenne,NE
25311.0,31.0,Deuel,NE
25312.0,31.0,Deuel,NE
25313.0,31.0,Keith,NE
25314.0,31.0,Keith,NE
25315.0,31.0,Keith,NE
25316.0,31.0,Lincoln,NE
25317.0,31.0,Lincoln,NE
25318.0,31.0,Lincoln,NE
25319.0,31.0,Lincoln,NE
25320.0,31.0,Custer,NE
25321.0,31.0,Custer,NE
25322.0,31.0,Custer,NE
25323.0,31.0,Custer,NE
25324.0,31.0,Sherman,NE
25325.0,31.0,Sherman,NE
25326.0,31.0,Howard,NE
25327.0,31.0,Howard,NE
25328.0,31.0,Merrick,NE
25329.0,31.0,Merrick,NE
25330.0,31.0,Polk,NE
25331.0,31.0,Polk,NE
25332.0,31.0,Butler,NE
25333.0,31.0,Saunders,NE
25334.0,31.0,Saunders,NE
25335.0,31.0,Saunders,NE
25336.0,31.0,Sarpy,NE
25337.0,31.0,Sarpy,NE
25013.0,31.0,Perkins,NE
25014.0,31.0,Perkins,NE
25015.0,31.0,Perkins,NE
25016.0,31.0,Lincoln,NE
25017.0,31.0,Lincoln,NE
25018.0,31.0,Lincoln,NE
25019.0,31.0,Lincoln,NE
25020.0,31.0,Dawson,NE
25021.0,31.0,Dawson,NE
25022.0,31.0,Dawson,NE
25023.0,31.0,Buffalo,NE
25024.0,31.0,Buffalo,NE
25025.0,31.0,Buffalo,NE
25026.0,31.0,Hall,NE
25027.0,31.0,Hall,NE
25028.0,31.0,Hamilton,NE
25029.0,31.0,Hamilton,NE
25030.0,31.0,York,NE
25031.0,31.0,York,NE
25032.0,31.0,Seward,NE
25033.0,31.0,Lancaster,NE
25034.0,31.0,Lancaster,NE
25035.0,31.0,Cass,NE
25036.0,31.0,Cass,NE
25037.0,31.0,Cass,NE
24713.0,31.0,Chase,NE
24714.0,31.0,Chase,NE
24715.0,31.0,Chase,NE
24716.0,31.0,Hayes,NE
24717.0,31.0,Hayes,NE
24718.0,31.0,Frontier,NE
24719.0,31.0,Frontier,NE
24720.0,31.0,Frontier,NE
24721.0,31.0,Gosper,NE
24722.0,31.0,Phelps,NE
24723.0,31.0,Phelps,NE
24724.0,31.0,Kearney,NE
24725.0,31.0,Kearney,NE
24726.0,31.0,Adams,NE
24727.0,31.0,Adams,NE
24728.0,31.0,Clay,NE
24729.0,31.0,Clay,NE
24730.0,31.0,Fillmore,NE
24731.0,31.0,Fillmore,NE
24732.0,31.0,Saline,NE
24733.0,31.0,Lancaster,NE
24734.0,31.0,Lancaster,NE
24735.0,31.0,Otoe,NE
24736.0,31.0,Otoe,NE
24737.0,31.0,Otoe,NE
24413.0,31.0,Chase,NE
24414.0,31.0,Chase,NE
24415.0,31.0,Chase,NE
24416.0,31.0,Hayes,NE
24417.0,31.0,Hayes,NE
24418.0,31.0,Frontier,NE
24419.0,31.0,Frontier,NE
24420.0,31.0,Frontier,NE
24421.0,31.0,Gosper,NE
24422.0,31.0,Phelps,NE
24423.0,31.0,Phelps,NE
24424.0,31.0,Kearney,NE
24425.0,31.0,Kearney,NE
24426.0,31.0,Adams,NE
24427.0,31.0,Adams,NE
24428.0,31.0,Clay,NE
24429.0,31.0,Clay,NE
24430.0,31.0,Fillmore,NE
24431.0,31.0,Fillmore,NE
24432.0,31.0,Saline,NE
24433.0,31.0,Gage,NE
24434.0,31.0,Gage,NE
24435.0,31.0,Johnson,NE
24436.0,31.0,Johnson,NE
24437.0,31.0,Nemaha,NE
24113.0,31.0,Dundy,NE
24114.0,31.0,Dundy,NE
24115.0,31.0,Dundy,NE
24116.0,31.0,Hitchcock,NE
24117.0,31.0,Hitchcock,NE
24118.0,31.0,Red Willow,NE
24119.0,31.0,Red Willow,NE
24120.0,31.0,Furnas,NE
24121.0,31.0,Furnas,NE
24122.0,31.0,Harlan,NE
24123.0,31.0,Harlan,NE
24124.0,31.0,Franklin,NE
24125.0,31.0,Franklin,NE
24126.0,31.0,Webster,NE
24127.0,31.0,Webster,NE
24128.0,31.0,Nuckolls,NE
24129.0,31.0,Nuckolls,NE
24130.0,31.0,Thayer,NE
24131.0,31.0,Thayer,NE
24132.0,31.0,Jefferson,NE
24133.0,31.0,Gage,NE
24134.0,31.0,Gage,NE
24135.0,31.0,Pawnee,NE
24136.0,31.0,Pawnee,NE
24137.0,31.0,Richardson,NE
24138.0,31.0,Richardson,NE
27537.0,25.0,Essex,MA
27228.0,25.0,Berkshire,MA
27229.0,25.0,Franklin,MA
27230.0,25.0,Franklin,MA
27231.0,25.0,Franklin,MA
27232.0,25.0,Worcester,MA
27233.0,25.0,Worcester,MA
27234.0,25.0,Middlesex,MA
27235.0,25.0,Middlesex,MA
27236.0,25.0,Essex,MA
27237.0,25.0,Essex,MA
27238.0,25.0,Essex,MA
26927.0,25.0,Berkshire,MA
26928.0,25.0,Berkshire,MA
26929.0,25.0,Hampshire,MA
26930.0,25.0,Hampshire,MA
26931.0,25.0,Hampshire,MA
26932.0,25.0,Worcester,MA
26933.0,25.0,Worcester,MA
26934.0,25.0,Worcester,MA
26935.0,25.0,Middlesex,MA
26936.0,25.0,Middlesex,MA
26627.0,25.0,Berkshire,MA
26628.0,25.0,Berkshire,MA
26629.0,25.0,Hampden,MA
26630.0,25.0,Hampden,MA
26631.0,25.0,Hampden,MA
26632.0,25.0,Worcester,MA
26633.0,25.0,Worcester,MA
26634.0,25.0,Worcester,MA
26635.0,25.0,Norfolk,MA
26636.0,25.0,Norfolk,MA
26637.0,25.0,Plymouth,MA
26336.0,25.0,Bristol,MA
26337.0,25.0,Plymouth,MA
26338.0,25.0,Plymouth,MA
26036.0,25.0,Bristol,MA
26038.0,25.0,Barnstable,MA
26039.0,25.0,Barnstable,MA
25738.0,25.0,Dukes,MA
26859.0,17.0,Jo Daviess,IL
26860.0,17.0,Jo Daviess,IL
26861.0,17.0,Stephenson,IL
26862.0,17.0,Stephenson,IL
26863.0,17.0,Winnebago,IL
26864.0,17.0,Winnebago,IL
26865.0,17.0,Boone,IL
26866.0,17.0,McHenry,IL
26867.0,17.0,McHenry,IL
26868.0,17.0,Lake,IL
26869.0,17.0,Lake,IL
26560.0,17.0,Carroll,IL
26561.0,17.0,Carroll,IL
26562.0,17.0,Ogle,IL
26563.0,17.0,Ogle,IL
26564.0,17.0,Ogle,IL
26565.0,17.0,DeKalb,IL
26566.0,17.0,DeKalb,IL
26567.0,17.0,Kane,IL
26568.0,17.0,Cook,IL
26569.0,17.0,Cook,IL
26260.0,17.0,Whiteside,IL
26261.0,17.0,Whiteside,IL
26262.0,17.0,Lee,IL
26263.0,17.0,Lee,IL
26264.0,17.0,Lee,IL
26265.0,17.0,DeKalb,IL
26266.0,17.0,DeKalb,IL
26267.0,17.0,Kane,IL
26268.0,17.0,DuPage,IL
26269.0,17.0,Cook,IL
26270.0,17.0,Cook,IL
25960.0,17.0,Whiteside,IL
25961.0,17.0,Whiteside,IL
25962.0,17.0,Lee,IL
25963.0,17.0,Lee,IL
25964.0,17.0,LaSalle,IL
25965.0,17.0,LaSalle,IL
25966.0,17.0,LaSalle,IL
25967.0,17.0,Kendall,IL
25968.0,17.0,Will,IL
25969.0,17.0,Cook,IL
25970.0,17.0,Cook,IL
25657.0,17.0,Rock Island,IL
25658.0,17.0,Rock Island,IL
25659.0,17.0,Henry,IL
25660.0,17.0,Henry,IL
25661.0,17.0,Henry,IL
25662.0,17.0,Bureau,IL
25663.0,17.0,Bureau,IL
25664.0,17.0,LaSalle,IL
25665.0,17.0,LaSalle,IL
25666.0,17.0,LaSalle,IL
25667.0,17.0,Grundy,IL
25668.0,17.0,Will,IL
25669.0,17.0,Will,IL
25670.0,17.0,Will,IL
25357.0,17.0,Mercer,IL
25358.0,17.0,Mercer,IL
25359.0,17.0,Knox,IL
25360.0,17.0,Knox,IL
25361.0,17.0,Stark,IL
25362.0,17.0,Marshall,IL
25363.0,17.0,Marshall,IL
25364.0,17.0,LaSalle,IL
25365.0,17.0,LaSalle,IL
25366.0,17.0,LaSalle,IL
25367.0,17.0,Grundy,IL
25368.0,17.0,Kankakee,IL
25369.0,17.0,Kankakee,IL
25370.0,17.0,Kankakee,IL
25057.0,17.0,Henderson,IL
25058.0,17.0,Warren,IL
25059.0,17.0,Knox,IL
25060.0,17.0,Knox,IL
25061.0,17.0,Peoria,IL
25062.0,17.0,Peoria,IL
25063.0,17.0,Woodford,IL
25064.0,17.0,Woodford,IL
25065.0,17.0,Livingston,IL
25066.0,17.0,Livingston,IL
25067.0,17.0,Livingston,IL
25068.0,17.0,Iroquois,IL
25069.0,17.0,Iroquois,IL
25070.0,17.0,Iroquois,IL
24756.0,17.0,Hancock,IL
24757.0,17.0,McDonough,IL
24758.0,17.0,McDonough,IL
24759.0,17.0,Fulton,IL
24760.0,17.0,Fulton,IL
24761.0,17.0,Peoria,IL
24762.0,17.0,Tazewell,IL
24763.0,17.0,Tazewell,IL
24764.0,17.0,Woodford,IL
24765.0,17.0,McLean,IL
24766.0,17.0,McLean,IL
24767.0,17.0,Livingston,IL
24768.0,17.0,Ford,IL
24769.0,17.0,Iroquois,IL
24770.0,17.0,Iroquois,IL
24455.0,17.0,Hancock,IL
24456.0,17.0,Hancock,IL
24457.0,17.0,McDonough,IL
24458.0,17.0,McDonough,IL
24459.0,17.0,Fulton,IL
24460.0,17.0,Fulton,IL
24461.0,17.0,Mason,IL
24462.0,17.0,Tazewell,IL
24463.0,17.0,Tazewell,IL
24464.0,17.0,McLean,IL
24465.0,17.0,McLean,IL
24466.0,17.0,McLean,IL
24467.0,17.0,Champaign,IL
24468.0,17.0,Champaign,IL
24469.0,17.0,Vermilion,IL
24470.0,17.0,Vermilion,IL
24155.0,17.0,Adams,IL
24156.0,17.0,Adams,IL
24157.0,17.0,Schuyler,IL
24158.0,17.0,Schuyler,IL
24159.0,17.0,Schuyler,IL
24160.0,17.0,Mason,IL
24161.0,17.0,Menard,IL
24162.0,17.0,Menard,IL
24163.0,17.0,Logan,IL
24164.0,17.0,De Witt,IL
24165.0,17.0,De Witt,IL
24166.0,17.0,Piatt,IL
24167.0,17.0,Champaign,IL
24168.0,17.0,Champaign,IL
24169.0,17.0,Vermilion,IL
24170.0,17.0,Vermilion,IL
23855.0,17.0,Adams,IL
23856.0,17.0,Adams,IL
23857.0,17.0,Brown,IL
23858.0,17.0,Brown,IL
23859.0,17.0,Cass,IL
23860.0,17.0,Cass,IL
23861.0,17.0,Sangamon,IL
23862.0,17.0,Sangamon,IL
